experiment_id,snapshot_id,scenario,configuration,window_count,metric,unit,run,value,iterations,instrument,local_artifact,notes
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen0_collections","count/run",2,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen1_collections","count/run",2,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen2_collections","count/run",2,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"elapsed","ns/op",2,102.7804,250000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"managed_allocated","bytes/op",2,360,250000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen0_collections","count/run",2,5,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen1_collections","count/run",2,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen2_collections","count/run",2,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"elapsed","ns/op",3,103.62,250000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"managed_allocated","bytes/op",3,360,250000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen0_collections","count/run",3,5,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen1_collections","count/run",3,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen2_collections","count/run",3,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"elapsed","ns/op",3,1.6956,250000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"managed_allocated","bytes/op",3,0,250000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen0_collections","count/run",3,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen1_collections","count/run",3,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen2_collections","count/run",3,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"elapsed","ns/op",4,2.1704,250000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"managed_allocated","bytes/op",4,0,250000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen0_collections","count/run",4,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen1_collections","count/run",4,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen2_collections","count/run",4,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"elapsed","ns/op",4,101.434,250000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"managed_allocated","bytes/op",4,360,250000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen0_collections","count/run",4,5,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen1_collections","count/run",4,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen2_collections","count/run",4,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"elapsed","ns/op",5,100.9636,250000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"managed_allocated","bytes/op",5,360,250000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen0_collections","count/run",5,5,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen1_collections","count/run",5,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-BASELINE","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), production","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen2_collections","count/run",5,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"elapsed","ns/op",5,2.1184,250000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"managed_allocated","bytes/op",5,0,250000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen0_collections","count/run",5,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen1_collections","count/run",5,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-FLEX-STABLE-GUARD-MODEL","FWM-PERF-20260905-4fb943b-tree48c574b-u3","Flex.SetContainerWidth(same width), experimental call-site guard model","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen2_collections","count/run",5,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-LAYOUT-STABLE-PASS","FWM-PERF-20260905-4fb943b-tree48c574b-u3","DesktopTree.Measure+Arrange, unchanged flat tree","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"elapsed","ns/op",1,361.7752,250000,"Stopwatch.GetTimestamp","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-LAYOUT-STABLE-PASS","FWM-PERF-20260905-4fb943b-tree48c574b-u3","DesktopTree.Measure+Arrange, unchanged flat tree","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"managed_allocated","bytes/op",1,824,250000,"GC.GetAllocatedBytesForCurrentThread","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-LAYOUT-STABLE-PASS","FWM-PERF-20260905-4fb943b-tree48c574b-u3","DesktopTree.Measure+Arrange, unchanged flat tree","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen0_collections","count/run",1,12,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-LAYOUT-STABLE-PASS","FWM-PERF-20260905-4fb943b-tree48c574b-u3","DesktopTree.Measure+Arrange, unchanged flat tree","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen1_collections","count/run",1,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
"EXP-LAYOUT-STABLE-PASS","FWM-PERF-20260905-4fb943b-tree48c574b-u3","DesktopTree.Measure+Arrange, unchanged flat tree","Release; net10.0-windows7.0; x64; no debugger; DOTNET_TieredCompilation=0",1,"gen2_collections","count/run",1,0,250000,"GC.CollectionCount","artifacts/performance/FWM-PERF-20260905-4fb943b-tree48c574b-u3/performance-harness-tiered-off.csv","Raw ignored local artifact; managed isolated harness"
